icao,"name",lat,lon,runways,ils
WZ66,"Langsa/kuala Beukah (asamera Oil)",04.88013700,097.89834200,1,0
WZ67,"Lembudud (pertamina)",03.78306900,115.63378800,1,0
WZ68,"Lili/halmahera (ymst)",01.28267700,128.69667100,1,0
WZ69,"Lobo (uncen Sil)",-03.75671389,134.10344715,1,0
WZ70,"Lokok (maf)",01.02015382,110.05195095,1,0
WZ71,"Long Alango (maf)",02.93110841,115.85162143,1,0
WZ72,"Long Apari (sumber Mas)",03.08303000,116.43370400,1,0
WZ75,"Long Bia (pertamina)",02.63154300,116.70310500,1,0
WZ77,"Long Laai (local Gov)",02.23262159,116.75915205,1,0
WZ79,"Long Lare (sumber Mas)",03.12633516,116.46122362,1,0
WZ80,"Long Layu",03.61279994,115.69918740,1,0
WZ81,"Long Lebusan (local Gov)",01.42073400,115.39341027,1,0
WZ82,"Long Lees (local Gov)",00.83333300,116.51614200,1,0
WZ83,"Long Pala (sumber Mas)",04.04401652,116.12905048,1,0
WZ85,"Long Pujungan (maf)",02.58957775,115.79842010,1,0
WZ86,"Long Rungan (pertamina)",03.59957311,115.84105263,1,0
WZ87,"Long Segar (sumber Mas)",00.80026712,116.81670888,1,0
WZ88,"Long Seibarang (maf)",01.74959600,115.71701400,1,0
WZ89,"Long Sule",01.38282952,115.70679333,1,0
WZ90,"Long Umung (maf)",03.96820862,115.76892817,1,0
WZ91,"Luban (ufm)",-04.21706375,140.56062805,2,0
WZ93,"Lumar (maf)",00.93853109,109.46637171,1,0
WZ94,"Lumbis",04.30477543,116.21554731,1,0
WZ95,"Lumo (cama)",-03.66653375,137.80911094,1,0
WZ96,"Madya Raya (maf)",-00.86453134,111.66286869,1,0
WZ97,"Magambili (apcm)",-03.53333300,139.23482400,1,0
WZ98,"Magoda (cama)",-03.98894141,135.85488266,1,0
WZ99,"Mahak Baru (local Gov)",01.40325908,115.32585857,1,0
X01,"Everglades Airpark",25.84871166,-81.39007945,1,0
X04,"Orlando Apopka",28.7072165,-81.581739,1,0
X05,"Pilot Country",28.330278,-82.496389,1,0
X06,"Arcadia Muni",27.19291675,-81.8365275,2,0
X07,"Lake Wales Muni",27.89379875,-81.6203945,2,0
X10,"Belle Glade State Muni",26.700833,-80.6623615,1,0
X13,"Carrabelle Thompson",29.842194,-84.7010385,1,0
X14,"La Belle Muni",26.7405765,-81.428283,1,0
X20,"Summerland Key Cove",24.65875444,-81.44147139,1,0
X21,"Arthur Dunn Air Park",28.62243875,-80.83563875,2,0
X23,"Umatilla Municipal",28.922765,-81.65174112,1,0
X25,"Chalet Suzanne Air Strip",27.95030055,-81.59979862,1,0
X26,"Sebastian Muni",27.813797125,-80.497094375,4,0
X29,"Nils Pehrson Field",29.80854388,-84.59573473,1,0
X33,"Doniphan Municipal",36.69366777,-90.78484334,1,0
X35,"Dunnellon Marion Co Park Of Commerce",29.06172425,-82.3765895,2,0
X36,"Buchan",26.98978166,-82.37315084,1,0
X39,"Tampa North Aero Park",28.2212885,-82.374556,1,0
X40,"Inverness",28.8085975,-82.3164805,1,0
X42,"Klinger Aero",28.52666638,-81.8748,1,0
X43,"Sunray",36.02888875,-101.83041675,2,0
X49,"South Lakeland",27.933358,-82.0439755,1,0
X4IN,"Ince Blundell",53.53545921,-003.02931649,3,0
X50,"Massey Ranch Airpark",28.978875,-80.925056,1,0
X51,"Homestead General Avn",25.5014293333333,-80.551699,3,0
X52,"New Hibiscus Airpark",27.632255,-80.52755445,1,0
X54,"Benger Air Park",34.6546686666667,-102.692739166667,3,0
X55,"Mid Florida Air Service",28.84610138,-81.63035167,1,0
X58,"Indiantown",27.036389,-80.4401385,1,0
X59,"Valkaria",27.96326375,-80.56361275,2,0
X60,"Williston Muni",29.3547085,-82.472498,2,0
X61,"Bob White Field",28.73360527,-81.63312973,1,0
X63,"Humacao",18.13801666,-65.80071751,1,0
X64,"Patillas",17.98218861,-66.01933028,1,0
X65,"Rockledge Airpark",28.29834166,-80.71866501,1,0
X6AB,"Aboyne",57.07548965,-002.84308200,4,0
X6FE,"Fearn",57.75333623,-003.95661935,1,0
X6GI,"Gigha",55.65564048,-005.75461922,1,0
X6IN,"Insch",57.31204779,-002.65290879,1,0
X6KF,"Knockbain Farm",57.58914801,-004.47091355,1,0
X6KT,"Kirknewton",55.8756736266667,-3.39954565,3,0
X6MU,"Glenforsa",56.51649672,-005.91356567,1,0
X72,"Lowes",27.33087916,-82.29064695,1,0
X76,"Leffler",28.96359805,-81.12144751,1,0
X78,"Carter",28.61888833,-81.50868334,1,0
X79,"Bright Hour Ranch",27.20032722,-81.74980278,2,0
X9JR,"Jura",55.87196198,-005.92453998,1,0
XA05,"Fairview Fld",34.1010495,-102.6242335,1,0
XA08,"Los Cuernos Ranch",28.1661445,-99.0916365,1,0
XA64,"Nash Ranch",28.9616665,-99.385278,1,0
XA66,"El Jardin Ranch",28.0749995,-99.286389,1,0
XA89,"Faith Ranch",28.2086665,-100.018889,1,0
XA93,"Tortuga Ranch",28.619322,-99.654364,1,0
XBAD,"Badminton",51.54791682,-002.30439846,1,0
XBID,"Bidford",52.14045078,-001.84752467,1,0
XBRE,"Breighton",53.80217461,-000.91726202,1,0
XBRO,"Isle Of Skye Broadford",57.25339894,-005.82448891,1,0
XCHA,"Charter Hall",55.70892883,-002.38541236,1,0
XCHI,"Chirk",52.94577401,-003.04556786,1,0
XCUR,"Currock Hill",54.93445525,-001.84016784,1,0
XDAV,"Davidstow Moor",50.64086501,-004.62041886,1,0
XDBM,"Magdeburg Grass",52.074674,11.626865,1,0
XDOR,"Dornoch",57.86773014,-004.02698446,1,0
XHAN,"Hanley William",52.29695724,-002.47363059,1,0
XHIN,"Hinton In The Hedges",52.02977081,-001.20981821,1,0
XIAB,"Bada",51.40422464,109.91122375,1,0
XIAD,"Domna",51.90999705,113.12670834,1,0
XIAG,"Chindant",50.39278953,116.34613201,1,0
XIAI,"Cheremushki",52.06765569,113.43242228,1,0
XIAS,"Step",51.01579635,115.42733231,1,0
XIAT,"Kashtak",52.11084015,113.49191567,2,0
XIID,"Dzhida",50.68299482,106.13270664,2,0
XIIO,"Oyek",52.55044175,104.45298446,1,0
XIUW,"Ulan-ude Vostochny",51.85926034,107.75224506,1,0
XLED,"Ledbury",52.00233064,-002.47450726,1,0
XLIT,"Little Staughton",52.24232513,-000.35929055,1,0
XMUL,"Mullaghmore",55.02670211,-006.59465109,1,0
XPLO,"Plockton",57.33493708,-005.67212023,1,0
XPOK,"Pocklington",53.92343069,-000.79195074,2,0
XS01,"Tschirhart Ranch",30.4501925,-98.88615417,1,0
XS03,"Herbert Ranch",30.48130388,-98.28113167,2,0
XS05,"H M Ranch",29.59883888,-98.17112056,1,0
XS06,"Flying B Ranch",32.29847888,-97.1494525,1,0
XS07,"W D Cornilius Ranch",28.95025833,-96.05996028,1,0
XS08,"Polk Ranch",30.87684027,-99.19949806,1,0
XS10,"Aransas Natl Wldlife Refuge",28.1169445,-96.800278,2,0
XS11,"Idlewild",29.776611,-99.359211,1,0
XS12,"C F C Aviation Ranch",30.676022,-98.0175195,1,0
XS13,"T-4 Ranch",29.81660944,-99.19670612,1,0
XS14,"Weese International",32.96944444,-96.07055556,1,0
XS15,"Womack Ranch",30.77101111,-99.90035056,1,0
XS17,"Hensley Ranch",30.70908388,-96.90192639,1,0
XS18,"Tom J Moore Farm",30.38465166,-96.22468251,1,0
XS19,"Putz",26.20618416,-98.40112834,1,0
XS20,"Dos Arroyos Ranch",30.1540915,-99.297825,1,0
XS21,"H & S Airfield",29.33107694,-95.70467,1,0
XS22,"Y O Ranch",30.20408777,-99.67367112,1,0
XS23,"Priour Ranch",30.12659333,-99.47116139,1,0
XS24,"Cherry Spraying Service",29.82967166,-97.09915251,1,0
XS25,"Flying C Ranch",29.38468611,-95.68300306,1,0
XS27,"Farm Air Service",30.03771416,-94.39602278,1,0
XS28,"North Willis",30.02660333,-94.46269139,1,0
XS29,"Sonny Broussard Landing Strip",29.99077083,-94.42241223,1,0
XS30,"Burress",33.60510694,-95.48189917,1,0
XS31,"Graham Field",33.70177249,-96.83194528,1,0
XS33,"Chesson",30.06243361,-93.86461473,1,0
XS34,"Rancho Grande",30.07352805,-101.42872445,2,0
XS35,"Trull",28.73915583,-96.21913334,1,0
XS36,"Sartwelle Ranch",28.6849925,-96.32524751,1,0
XS39,"A&a Flying Service",29.53634472,-95.26410223,2,0
XS40,"Jay Kay Ranch",28.800253,-99.000308,1,0
XS42,"Agricultural Supplies",28.92941444,-99.08031028,1,0
XS43,"Medina River Ranch",29.66161472,-98.95642,2,0
XS44,"Rancho Del Cielo",31.0152775,-104.2124165,1,0
XS46,"Port O Connor - Private",28.42972472,-96.44441917,2,0
XS47,"Maurice Dauwe Farm",29.0002475,-98.57112945,2,0
XS48,"Coons Field",31.27740555,-94.98965667,1,0
XS49,"Dean Ranch",29.49023916,-97.12193028,1,0
XS50,"4g Ranch",27.38364833,-98.31000806,2,0
XS51,"Seeligson Ranch",27.40448194,-98.14472639,1,0
XS53,"Price Ranch",28.59609305,-99.57143445,1,0
XS56,"Bell Airfield",26.44867944,-97.79194,2,0
XS58,"Tri-county Air Service",30.04410388,-94.70575389,1,0
XS59,"Mellon Ranch",28.280839,-97.2113805,1,0
XS60,"Mustang Community Airfield",33.31842111,-96.90600306,2,0
XS61,"Deep Creek Ranch",31.11488944,-99.00338028,1,0
XS62,"Casey Three Ranch",29.633333,-99.72875,1,0
XS63,"Texas Air Museum",26.22868472,-97.56082001,1,0
XS64,"Farm Services Inc",26.24896222,-97.56498667,1,0
XS66,"Rabb Dusting Inc",27.80391305,-97.7436075,2,0
XS67,"San Jose Island",27.9444445,-96.985,1,0
XS68,"Sky Lane Ranch",30.25687888,-96.32857473,1,0
XS69,"Hackberry Ranch",29.91132638,-100.00034917,1,0
XS71,"San Christoval Ranch",28.7480555,-98.045,1,0
XS72,"F R Duke Farm",30.48353861,-94.83354028,1,0
XS73,"Double D Ranch",29.873558,-97.288325,1,0
XS74,"Riceland Flying Service",29.35023944,-95.45021862,1,0
XS75,"West Ranch",30.45435972,-98.48919473,1,0
XS76,"Texas Menhaden Strip",29.72410805,-93.87044278,1,0
XS77,"Seafood Warehouse Park",29.46551,-94.62741528,1,0
XS78,"Idle Airpark",29.47523222,-98.13584167,1,0
XS79,"A W Ranch",29.25857222,-98.45834862,1,0
XS80,"Rio Medina",29.26690527,-98.46695973,1,0
XS86,"T-ranch",29.26690333,-98.92530667,1,0
XS89,"Yates",29.62105944,-98.45585028,2,0
XS90,"Fentress Airpark",29.76828027,-97.77527889,1,0
XS91,"Pickle Plantation",32.0865,-95.5993335,1,0
XS92,"Jackson Bill",33.14595111,-97.71253056,1,0
XS93,"Diamond O Ranch",26.7169995,-98.558631,1,0
XS94,"Corralitos",27.111419,-99.422539,1,0
XS95,"Marty Ranch",29.67690027,-96.97053834,1,0
XS96,"Joe Fleming Field",29.52523194,-97.87528028,1,0
XS99,"Lake Water Wheel",30.47103833,-94.91270889,1,0
XSAC,"Sackville Farm",52.26088659,-000.47821778,1,0
XSBY,"Saltby",52.82875100,-000.71407500,1,0
XSTR,"Strathallan",56.32554927,-003.75156049,1,0
XUBS,"Smolensk North",54.82452819,32.02420743,1,0
XX00,"Ungalik Mine",64.55422165,-160.78646587,1,0
XXLY,"Lyatayet Cape Denbigh",64.38453925,-161.5262855,1,0
Y01,"Waukon Municipal",43.28047611,-91.46952806,1,0
Y03,"Springfield Muni",42.8742355,-97.89930625,2,0
Y04,"Sugar Loaf Resort",44.91249805,-85.813975,1,0
Y14,"Marv Skie Lincoln County",43.4575,-96.8019445,1,0
Y16,"Dale Delight",43.07886777,-91.61514834,1,0
Y18,"Andvik",46.64774638,-97.13064501,1,0
Y19,"Mandan Muni",46.76797475,-100.89427225,2,0
Y20,"Grieve",46.98747666,-97.52953639,1,0
Y23,"Chetek Muni Southworth",45.30696825,-91.63700275,2,0
Y27,"Standing Rock",46.06637225,-100.6347825,2,0
Y30,"Pbeaaye",45.53112194,-84.55698167,1,0
Y31,"West Branch Community",44.2448125,-84.1798095,1,0
Y32,"Fischer - Private",47.68333472,-101.60044223,1,0
Y34,"Lake Preston Municipal",44.36663555,-97.38368306,1,0
Y37,"Park River W C Skjerven Field",48.3940155,-97.78073725,2,0
Y38,"Beaman",45.47498972,-100.03512112,2,0
Y40,"Akron Municipal",42.80582666,-96.56308834,1,0
Y42,"Todd Field",41.75582111,-93.56660528,1,0
Y43,"Anita Muni Kevin Burke Mem Fld",41.440279,-94.7697225,1,0
Y45,"Rogert Airstrip",41.27707584,-096.34403596,1,0
Y46,"Bedford Municipal",40.63776555,-94.72941334,1,0
Y47,"Oakland Southwest",42.503125,-83.6237055,1,0
Y48,"Belmond Municipal",42.85274638,-93.59465362,1,0
Y49,"Walker Municipal",47.15828972,-94.64610667,1,0
Y50,"Wautoma Muni",44.04599500,-089.30618800,3,0
Y51,"Viroqua Muni",43.57673600,-090.89457900,2,0
Y53,"River Falls",44.84218944,-92.61658556,1,0
Y54,"Buffalo Center",43.33329194,-93.96689723,1,0
Y55,"Crandon Muni",45.52267225,-88.92761375,2,0
Y56,"Peterson",42.35469694,-94.31941139,1,0
Y58,"Sleepy Eye Municipal",44.24996055,-94.71692612,2,0
Y59,"Maynard",42.14526722,-95.96195501,1,0
Y61,"Christianson Field",47.32997138,-96.78368889,1,0
Y63,"Elbow Lake Municipal",45.98607111,-95.99199862,1,0
Y65,"Calvin Campbell Muni",45.408332,-84.6,1,0
Y70,"Ionia Co",42.937998,-85.060523,2,0
Y71,"Elgin Municipal",46.38278444,-101.84514501,1,0
Y72,"Bloyer Fld",43.97687575,-90.483368,2,0
Y73,"Stambaugh",46.07495472,-88.62929862,1,0
Y74,"Parshall Hankins",47.93757905,-102.14351705,2,0
Y75,"Standish Industrial",43.97988999,-83.97433319,1,0
Y76,"Morningstar Field",41.65554416,-93.64410778,1,0
Y77,"Bayfield County",46.57632972,-91.45852223,1,0
Y82,"Henry",43.17858361,-92.69741223,1,0
Y83,"Sandusky City",43.45562075,-82.84479475,2,0
Y87,"Empire",44.78749777,-86.00425806,2,0
Y88,"Green Lake",44.6061125,-85.75840945,2,0
Y89,"Kalkaska City",44.725185,-85.203125,1,0
Y91,"Home Acres Sky Ranch",44.32028777,-85.17115445,2,0
Y93,"Atlanta Muni",44.9999,-84.13342025,2,0
Y94,"East Jordan City",45.128741,-85.11281475,2,0
Y95,"Hillman",45.083371,-83.93803125,2,0
Y96,"Leo E. Goetz County",45.37084527,-84.22501445,1,0
Y97,"Wilson Township",45.14167444,-85.00671834,1,0
Y98,"Grand Marais",46.62081611,-85.91682528,2,0
Y99,"Trulson Field",48.03056805,-101.9532225,1,0
YAAL,"Yarralin",-16.44378510,130.88157156,1,0
YABA,"Albany",-34.94463296,117.80442935,2,1
YABF,"Aberfoyle",-21.66796406,145.26868425,1,0
YABG,"Abbieglassie",-27.33532318,147.26811050,1,0
YABI,"Abingdon Downs",-17.60434497,143.18147759,2,0
YABL,"Ambalindum",-23.35229740,134.73215902,1,0
YABS,"Albion Downs",-27.28130709,120.38929875,2,0
YABU,"Amburla Homestead",-23.34107800,133.17240200,1,0
YACD,"Alice Downs Station",-24.27038325,145.48837516,1,0
YACI,"Arcadia",-25.20834145,148.66950742,1,0
YACS,"Acacia Downs",-31.42228639,141.90095462,1,0
YADA,"Adavale",-25.89224368,144.57260914,2,0
YADD,"Arubiddy Station",-31.81017309,125.92596742,3,0
YADE,"Annandale",-21.94167010,148.29075141,1,0
YADG,"Aldinga",-35.28793060,138.49228558,4,0
YADH,"Ashburton Downs Homestead (old)",-23.40414200,117.07892300,1,0
YADL,"Adele Island",-15.52197300,123.15573800,1,0
YADM,"Yandan Mine",-21.27730121,146.98782874,1,0
YADN,"Angas Downs Stn",-25.03358272,132.27373528,1,0
YADO,"Andado",-25.40924549,135.29076352,1,0
YADR,"Aldersyde",-26.66490761,150.19289142,1,0
YADS,"Alton Downs",-26.53225184,139.26571236,1,0
YADU,"Ardgour",-31.65329896,150.04123228,1,0
YADY,"Adaminaby Kennedy",-35.99748191,148.79248621,1,0
YAGD,"Augustus Downs",-18.50932882,139.88281874,1,0
YAGN,"Agnew",-12.14246256,142.14846605,1,0
YAHD,"Ashburton Downs Station",-23.38372151,117.03146642,2,0
YAKG,"Arckaringa",-27.94603553,134.74329255,1,0
YALA,"Marla",-27.32701166,133.62989424,1,0
YALC,"Alcoota Stn",-22.80482375,134.40825269,1,0
YALD,"Alroy Downs",-19.29100906,136.07584588,1,0
YALG,"Adels Grove",-18.69135626,138.53290804,1,0
YALH,"Albilbah",-24.70663341,144.28860822,2,0
YALM,"Allambie",-24.26890320,134.40244885,1,0
YALN,"Allandy",-30.37613589,142.61237052,1,0
YALP,"Alpurrurulam",-20.98544963,137.83392966,1,0
YALR,"Aileron",-22.64620892,133.34507809,1,0
YALT,"Althorpe Island",-35.37077358,136.86046480,1,0
YALX,"Alexandria Homestead",-19.05854800,136.71048000,2,0
YALY,"Alderly",-22.49421336,139.66218087,1,0
YAMB,"Amberley Military",-27.64068555,152.71014935,4,1
YAMC,"Aramac",-22.96090914,145.25169679,2,0
YAMJ,"Ampilatwatja",-21.65650711,135.23126706,1,0
YAMK,"Andamooka",-30.43750400,137.13895171,2,0
YAML,"Armraynald",-17.95521557,139.75589656,1,0
YAMM,"Ammaroo",-21.74341200,135.24395800,2,0
YAMN,"Alamein",-32.54108337,137.69251467,1,0
YAMT,"Amata",-26.10283011,131.20537626,1,0
YAND,"Answer Downs",-21.66845297,140.99254272,1,0
YANG,"West Angelas",-23.13621105,118.70516278,1,0
YANJ,"Angatja Airport",-26.17949173,130.22607971,1,0
YANK,"Anna Creek",-28.89687851,136.17124691,2,0
YANL,"Anthony Lagoon",-18.02038642,135.54345488,1,0
YANN,"Anningie",-21.83299900,133.12439039,2,0
YANO,"Arno Hs",-24.73911433,143.72365822,1,0
YANR,"Anaburroo",-12.88373439,131.68479327,1,0
YANW,"Annitowa",-21.19804148,136.45134892,1,0
YAOR,"Ardmore",-21.64937712,139.19332879,1,0
YAPA,"Anna Plains Hs",-19.26526941,121.51296835,1,0
YAPH,"Alpha",-23.64938681,146.58442143,1,0
YAPK,"Albany Park",-13.08794866,131.03942864,1,0
YAPO,"Apollo Bay",-38.78555948,143.64102276,2,0
YARA,"Ararat",-37.30788460,142.98779972,2,0
YARC,"Archer River",-13.43995423,142.92830909,1,0
YARD,"Argadargada",-21.67338797,136.67397498,1,0
YARG,"Argyle",-16.63925392,128.45101227,1,0
YARI,"Arizona Hs",-19.53207823,141.35363672,1,0
YARK,"Arkaroola",-30.40555310,139.34675105,1,0
YARM,"Armidale",-30.53181656,151.61554435,2,0
YARN,"Areyonga",-24.08915269,132.26824032,1,0
YARP,"Arapunya",-22.28493128,135.72469454,1,0
YARS,"Ardrossan",-34.44342357,137.88484549,1,0
YARY,"Arrabury",-26.69551534,141.05115909,2,0
YASF,"Ashford",-29.31729214,151.06191687,1,0
YAST,"Anglestone",-24.63119974,149.74175402,1,0
YATL,"Atula Station",-23.28356126,136.34920207,1,0
YATN,"Atherton",-17.25786304,145.51084116,1,0
YATP,"Mildura Yatpool",-34.35393875,142.1694315,1,0
YATU,"Arcturus Downs Hs",-24.04056816,148.40204997,1,0
YATY,"Atley",-28.22666000,119.01805600,2,0
YAUA,"Augathella",-25.75474009,146.58561249,3,0
YAUB,"Auburn (qld)",-25.95121788,150.61296552,1,0
YAUG,"Augusta",-34.32879461,115.15830992,1,0
YAUR,"Aurukun",-13.35648863,141.72202306,1,0
YAUS,"Austral Downs Stn",-20.49806856,137.76875981,1,0
YAUT,"Auteuil",-23.15015282,145.19847821,1,0
YAUV,"Auvergne Station",-15.68506239,130.00868159,1,0
YAVD,"Avon Downs",-20.03333978,137.51877707,1,0
YAVE,"Avalon East (temp. During Airshows)",-38.03785700,144.46943700,2,0
YAVM,"Avonmore",-36.56340188,144.58454161,1,0
YAVN,"Avondale",-36.00802847,146.73374983,2,0
YAWT,"Agnes Water",-24.19990779,151.89127722,1,0
YAYE,"Ayers Rock",-25.19061101,130.97699816,1,0
YAYR,"Ayr",-19.59469500,147.32735300,2,0
YB1,"Bush Strip",-27.43199300,152.41254100,2,0
YB2,"Arty Hearns Pvt Strip",-27.43554200,152.39210300,1,0
YBAA,"Baroalba",-12.82381555,132.82079603,1,0
YBAB,"Baralaba",-24.19029561,149.82118959,1,0
YBAD,"Baradine",-30.95373185,149.08294001,1,0
YBAF,"Archerfield",-27.57487400,153.00421800,4,0
YBAH,"Bauhinia Downs Hs",-15.26419194,135.50239670,1,0
YBAK,"Brooklands Air Park",-35.32844422,139.43511123,3,0
YBAL,"Balladonia",-32.35117893,123.61825157,2,0
YBAN,"Mount Barnet",-16.73688842,125.90904605,1,0
YBAR,"Barcaldine",-23.56109026,145.30085699,2,0
YBAS,"Alice Springs",-23.80150200,133.89992400,2,1
YBAU,"Badu Is",-10.15228700,142.17707800,1,0
YBAW,"Barkly Downs",-20.48862455,138.46975775,1,0
YBAY,"Baygurtji",-13.14650975,135.81882009,1,0
YBBA,"Barraba",-30.39361387,150.60023960,1,0
YBBC,"Bamboo Creek",-20.95087093,120.16079763,1,0
YBBE,"Big Bell Mine",-27.32996315,117.66631732,1,0
YBBH,"Birri Beach",-16.47852717,139.29268928,1,0
YBBL,"Billabalong",-27.42159510,115.83440352,1,0
YBBN,"Brisbane Intl",-27.38811200,153.11458000,2,2
YBBO,"Bon Bon",-30.41216911,135.47600877,2,0
YBBS,"Ban Ban Springs",-13.38032862,131.50180695,2,0
YBBT,"Boort",-36.13634345,143.72393068,1,0
YBCA,"Bulla Camp",-15.76826524,130.04717357,1,0
YBCB,"Bencubbin",-30.81790482,117.86494133,1,0
YBCF,"Beaconsfield",-23.32590316,144.59583396,1,0
YBCG,"Gold Coast International",-28.16366800,153.50896300,2,0
YBCK,"Blackall",-24.42864500,145.43393900,2,0
YBCM,"Coominya",-27.38953898,152.46426634,2,0
YBCR,"Batchelor",-13.05120077,131.02508330,1,0
YBCS,"Cairns Intl",-16.87491790,145.75524850,2,2
YBCV,"Charleville",-26.41322500,146.25901700,2,0
YBCX,"Baroco",-27.34304567,153.42387644,1,0
YBDD,"Braidwood (qld)",-24.81101957,143.01099007,2,0
YBDF,"Bedford Downs",-17.27963035,127.46596429,2,0
YBDG,"Bendigo",-36.73775854,144.32649323,2,0
YBDI,"Badger Island",-40.322631,147.882267,1,0
YBDM,"Old Bundemar",-31.80587949,148.16400721,1,0
YBDP,"Bridport (flying Teapot)",-41.02231794,147.41148115,2,0
YBDS,"Birthday Siding",-30.28600479,134.53256146,1,0
YBDU,"Birrindudu",-18.38818530,129.43154566,1,0
YBDV,"Birdsville",-25.89776328,139.35084288,2,0
YBDX,"Barradale",-22.86275514,114.95819011,1,0
YBEA,"Beeantha",-20.30596725,142.19924061,1,0
YBEB,"Bungle Bungle",-17.54422633,128.30610946,1,0
YBEC,"Beacon",-30.47337031,117.88090808,1,0
YBEE,"Beverly",-30.18684519,139.55868805,1,0
YBEF,"Beaufort",-37.45192700,143.24865700,1,0
YBEG,"Bening Field",-19.65082247,146.30088338,1,0
YBEL,"Bothwell Gliding Club",-42.36794287,147.01991128,1,0
YBEO,"Betoota",-25.69301302,140.74064972,1,0
YBES,"Beswick",-14.59138692,133.11092092,1,0
YBET,"Bellatta",-29.91659307,149.78464885,1,0
YBEV,"Beverley",-32.12458137,116.94832758,2,0
YBEW,"Beechworth (nsw)",-31.91286721,144.64741056,1,0
YBEY,"Barenya",-21.62531735,144.16788040,2,0
YBFB,"Balfour",-41.25959176,144.88571771,2,0
YBFM,"Beef Machine",-33.75329875,122.36907796,1,0
YBFT,"Beaufort",-37.49152595,143.42807278,1,0
YBG1,"Beagle Bay Pearl Farm",-16.94828308,122.50217174,1,0
YBGB,"Beagle Bay Community",-17.01434722,122.64779127,1,0
YBGD,"Boolgeeda",-22.54098639,117.26579105,1,0
YBGE,"Boodge",-33.82701953,115.10173989,1,0
YBGH,"Billengarrah",-16.28588775,135.71843633,1,0
YBGI,"Balgair Station",-31.146882,125.6499,2,0
YBGO,"Balgo Hill",-20.14802879,127.97494460,2,0
YBGP,"Bogong Park",-36.05399944,146.71059398,1,0
YBGR,"Bridgewater",-36.61890967,143.95261309,2,0
YBGT,"Budgerygar Stn",-25.35939455,143.78479342,1,0
YBGY,"Biniguy",-29.50559153,150.19067489,1,0
YBHB,"Bathurst Harbour",-43.42156579,146.16300358,1,0
YBHI,"Broken Hill",-31.99921724,141.47013563,2,0
YBHK,"Bushy Park",-21.26135086,139.72402612,1,0
YBHM,"Hamilton I.",-20.35202700,148.95193100,1,0
YBIA,"Bingara",-29.81750732,150.54030747,1,0
YBIC,"Bickerton Island",-13.78075437,136.19671249,1,0
YBID,"Binda",-34.30829899,149.36001408,2,0
YBIE,"Bedourie",-24.35250597,139.46400404,1,0
YBIG,"Bing Bong",-15.63729959,136.36104023,1,0
YBII,"Balbirini",-16.72656785,135.73672877,1,0
YBIK,"Billa Kalina",-29.91712972,136.18941504,3,0
YBIL,"Billiluna",-19.56415868,127.67524728,1,0
YBIN,"Biggendon",-25.51883076,152.04974934,1,0
YBIR,"Birchip",-35.99854638,142.91327277,2,0
YBIU,"Ballidu",-30.59532800,116.77429100,3,0
YBIY,"Biranybirany",-12.81726944,136.47651414,1,0
YBIZ,"Bizant",-14.73594831,144.11784039,1,0
YBJP,"Barraratjpi",-13.21733054,136.39227935,1,0
YBJW,"Banjawarn Station",-27.67328190,121.61614087,2,0
YBKA,"Banksia",-22.64745385,150.09146904,1,0
YBKD,"Black Downs Stn",-17.03040935,143.92105252,1,0
YBKE,"Bourke",-30.04088980,145.95089652,2,0
YBKL,"Bukadal",-12.95906645,136.60371953,1,0
YBKM,"Brockman",-22.39240522,117.37625606,1,0
YBKS,"Barkly Wayside Inn",-19.70795030,135.82120121,1,0
YBKT,"Burketown",-17.74560587,139.53803101,2,0
YBKU,"Barakula",-26.44263468,150.51516842,1,0
YBKW,"Burke And Wills",-19.22664678,140.34834045,1,0
YBLA,"Benalla",-36.55383391,145.99793714,2,0
YBLB,"Billabong Road House",-26.81651287,114.61326190,1,0
YBLC,"Balcanoona",-30.53641259,139.33246318,1,0
YBLD,"Brooklands Skydive Express",-31.82374810,116.79755917,2,0
YBLG,"Bollards Lagoon",-28.98071009,140.85553488,2,0
YBLH,"Bellalie Hs",-27.01333304,142.95803528,2,0
YBLI,"Bald Hills",-30.32719112,152.45731795,1,0
YBLL,"Bollon",-28.04976661,147.48090994,1,0
YBLM,"Blinman",-31.11689444,138.72689813,2,0
YBLN,"Busselton",-33.68656845,115.39968139,1,0
YBLP,"Blue Water Park",-19.19209985,146.49417861,1,0
YBLS,"Black Springs",-30.46098814,150.64397284,1,0
YBLT,"Ballarat",-37.51327600,143.78819800,3,0
YBLU,"Bellevue",-27.61020800,120.59353000,1,0
YBLV,"Belvoir Park Function Centre",-31.79020500,116.01848300,1,0
YBLW,"Bulliwallah",-21.61812649,146.64274003,1,0
YBMA,"Mount Isa",-20.66758514,139.49123140,1,0
YBMD,"Bloomfield River",-15.87130272,145.32716620,1,0
YBME,"Barmedman",-34.14080798,147.32446443,1,0
YBMI,"Boomi",-28.72287135,149.59547007,1,0
YBMK,"Mackay",-21.17000109,149.17451998,2,0
YBMM,"Bamawm",-36.25506578,144.62841221,1,0
YBMR,"Barmera",-34.25573361,140.45845918,1,0
YBMT,"Bramston Beach",-17.34934655,146.01477959,1,0
YBMY,"Bamyili",-14.51809004,132.88028650,1,0
YBNA,"Ballina/byron Gateway",-28.83717118,153.55651493,1,0
YBNC,"Bannockburn",-28.50065465,120.94240413,1,0
YBND,"Bendemeer",-26.50657912,149.39780407,1,0
